customer_id,age,gender,tenure_months,monthly_charges,total_charges,contract_type,payment_method,support_tickets,account_balance,internet_service,online_security,satisfaction_score,days_since_last_login,num_products,referral_source,churn,churn_label
CUST_00951,45.0,Female,12.0,113.99622577835808,1400.3787797464533,Month-to-month,Electronic Check,1,-133.9752253686006,DSL,NO,3.2,30.0,2,nan,0,No
CUST_00278,41.0,Male,,,433.7487456943581,Month-to-month,Mailed Check,1,34.25189711405081,No,yes,3.6,9.0,1,Friend,1,Yes
CUST_00368,41.0,FEMALE,22.0,106.69249201285976,2353.6958049448717,Month-to-month,Electronic Check,2,170.8964052029893,No,Yes,2.5,6.0,2,nan,1,Yes
CUST_00664,29.0,Male,5.0,62.85668691063838,307.8065745798276,Month-to-month,Credit Card,1,-25.615844322144625,No,Yes,5.0,3.0,3,Billboard,0,No
CUST_00618,47.0,Male,6.0,92.0686599173724,578.505993809182,Two year,Electronic Check,3,7.274332869723262,Fiber optic,NO,4.0,10.0,2,Google,1,Yes
CUST_00589,27.0,Female,,109.91724712117121,7498.820358205451,Two year,Bank Transfer,3,-14.736013475628804,DSL,No,5.0,3.0,1,Billboard,0,No
CUST_00657,,Female,,101.74354975261451,1403.702638907711,One year,Mailed Check,2,-279.50870659419195,fiber,NO,5.0,1.0,2,Facebook,0,No
CUST_00066,38.0,Female,8.0,87.91684654760155,711.156463632292,Two year,Credit Card,2,-35.9498776645418,Fiber optic,No,1.4,2.0,1,Facebook,1,Yes
CUST_00456,38.0,Male,7.0,61.34353912372886,450.595191870594,Month-to-month,Bank Transfer,1,-71.16615385763058,Fiber optic,True,3.6,5.0,3,TV Ad,1,Yes
CUST_00393,67.0,Female,,142.35030026735262,1723.7747339429338,Month-to-month,Credit Card,3,-51.576734452953744,Fiber optic,No,2.0,1.0,2,Friend,0,No
CUST_00684,21.0,Male,13.0,44.14890789231225,592.8036130001634,One year,Bank Transfer,1,68.20781957402268,No,Yes,4.1,,1,Email,0,No
CUST_00723,51.0,Female,36.0,139.60122166051778,5216.241046796707,Month-to-month,Electronic Check,1,91.49234801178312,DSL,yes,3.3,4.0,1,Instagram,0,No
CUST_00375,28.0,Female,12.0,67.94097861743595,824.919574413278,Month-to-month,,2,-136.2194891382653,DSL,No,5.0,4.0,1,Google,0,No
CUST_00412,18.0,Female,0.0,102.48073161661219,0.0,Month-to-month,Electronic Check,1,76.01080308146904,Fiber optic,No,5.0,9.0,4,Email,1,Yes
CUST_00074,18.0,FEMALE,25.0,49.096845447112756,1243.8731175975358,Two year,Credit Card,2,-114.2595269487263,DSL,True,3.5,1.0,2,Billboard,0,No
CUST_00947,29.0,FEMALE,28.0,259.4068122427333,1087.6648341423445,Month-to-month,Mailed Check,4,-157.34971240144307,Fiber optic,1,3.9,14.0,3,Friend,0,No
CUST_00500,,Female,1.0,101.25173992176553,101.84923547674221,One year,Mailed Check,2,67.80199154669924,Fiber optic,No,4.0,2.0,1,Facebook,0,No
CUST_00604,100.03834662352993,Female,3.0,75.55526610489743,221.85796579934205,Month-to-month,Credit Card,1,35.697009739526735,DSL,1,4.7,3.0,2,Facebook,1,Yes
CUST_00114,37.0,Male,27.0,45.447140021739955,1254.555268750321,One year,Electronic Check,2,95.15573777304999,DSL,No,1.1,32.0,2,Twitter,0,No
CUST_00417,41.0,Female,11.0,28.08645444661026,312.3358914496318,Month-to-month,,1,-50.18515894662998,DSL,0,2.3,,2,Facebook,1,Yes
CUST_00089,47.0,Male,20.0,79.48467871548334,1577.8558094677603,Month-to-month,Electronic Check,2,-73.75559646469722,DSL,yes,,5.0,1,TV Ad,1,Yes
CUST_00990,43.0,FEMALE,11.0,,533.9596613316958,Month-to-month,Credit Card,2,119.62975438431387,Fiber optic,No,4.7,6.0,1,Friend,1,Yes
CUST_00932,18.0,Male,2.0,15.049532583819214,28.78087977695595,Month-to-month,Electronic Check,2,-114.4589275339776,fiber,yes,4.3,17.0,5,Instagram,1,Yes
CUST_00874,-39.6541067580584,Female,25.0,67.25801327472657,1598.906956523513,One year,Mailed Check,2,78.10789812152731,No,1,3.6,21.0,3,Twitter,1,Yes
CUST_00660,31.0,Female,31.0,340.93418898315196,1318.6913809447294,Month-to-month,Bank Transfer,5,268.05088716332455,Fiber optic,0,4.8,12.0,1,Google,1,Yes
CUST_00011,33.0,Female,23.0,-3.833018287027926,,Two year,,2,-149.34307360347262,DSL,NO,,17.0,2,Friend,0,No
CUST_00396,18.0,Male,0.0,72.16110583851234,0.0,Month-to-month,Credit Card,4,125.51054165830837,No,NO,4.2,7.0,3,Friend,1,Yes
CUST_00575,18.0,Male,70.0,88.24738575054906,6469.693789500384,Month-to-month,Credit Card,2,-40.55399140670784,Fiber optic,No,1.7,6.0,2,Email,0,No
CUST_00042,38.0,Male,3.0,39.024282894173815,120.68118408942847,Month-to-month,Credit Card,0,202.67396784843515,No,Yes,3.4,,1,Friend,1,Yes
CUST_00167,68.0,Female,20.0,51.05266812504006,1027.7548881290809,Month-to-month,Electronic Check,4,-151.1054033912866,Fiber optic,Yes,3.3,25.0,2,Google,0,No
CUST_00416,63.0,Female,10.0,31.385092942472504,300.5668597247438,Month-to-month,Credit Card,3,-38.43252268587723,DSL,Yes,2.5,11.0,4,Friend,0,No
CUST_00967,,Male,0.0,105.83776661541192,0.0,Month-to-month,,4,72.14359073440843,Fiber optic,No,1.0,9.0,3,TV Ad,0,No
CUST_00426,25.0,Male,36.0,57.65720178651993,2085.0435437744172,One year,Credit Card,2,-269.93223494322996,Fiber optic,yes,4.5,3.0,3,Friend,0,No
CUST_00544,18.0,Male,11.0,95.40312325649481,1049.106658577078,One year,Bank Transfer,0,17.688583943000825,dsl,True,3.0,22.0,2,Billboard,1,Yes
CUST_00948,39.0,Female,29.0,111.29489350058614,3372.8964941716813,One year,Electronic Check,3,33.761259255518524,Fiber optic,1,2.8,24.0,2,Email,1,Yes
CUST_00465,36.0,Female,0.0,60.014187868524665,0.0,One year,Credit Card,1,80.55804745307267,DSL,Yes,1.9,,1,Google,1,Yes
CUST_00904,42.0,FEMALE,19.0,105.41922737356434,,Month-to-month,Mailed Check,2,-11.053290748678851,DSL,Yes,,13.0,1,Friend,0,No
CUST_00661,,Male,,48.63337709052847,2200.422947058518,Month-to-month,Credit Card,2,-42.43952207106612,Fiber optic,No,4.8,1.0,1,Twitter,1,Yes
CUST_00257,29.0,Female,,76.61624281041601,5333.2831842457135,Two year,Credit Card,3,8.695970203716943,Fiber optic,yes,3.6,64.0,3,Facebook,0,No
CUST_00335,37.0,Male,29.0,56.33381421928388,1600.2804204367392,Month-to-month,Credit Card,2,98.60838914777112,Fiber optic,Yes,,16.0,1,Facebook,1,Yes
CUST_00015,31.0,Female,49.0,35.8694298872555,1780.927255952896,Two year,Electronic Check,2,65.00889080816444,No,NO,4.0,5.0,1,TV Ad,0,No
CUST_00678,54.0,Male,,407.75822550001124,458.8089470048354,One year,Electronic Check,3,9.947095810915062,Fiber optic,NO,5.0,6.0,1,Facebook,0,No
CUST_00324,24.0,Female,37.0,,1765.0527803143113,Two year,Bank Transfer,0,-101.59596631945674,fiber,No,3.3,24.0,2,Instagram,0,No
CUST_00817,53.0,Female,2.0,45.0381608545043,89.84796163945238,Two year,Credit Card,3,73.81939592582714,Fiber optic,No,4.8,18.0,1,Instagram,1,Yes
CUST_00222,50.0,Male,27.0,81.81391894648755,2160.9094541273043,Month-to-month,Electronic Check,2,57.71933171877279,Fiber optic,Yes,4.3,4.0,1,Friend,0,No
CUST_00179,80.0,Female,48.0,61.453735198909875,2888.5263628005364,Month-to-month,Credit Card,2,-92.42320153191939,No,NO,4.3,44.0,1,nan,0,No
CUST_00099,36.0,Female,10.0,112.9410034549355,1119.153791405839,One year,Mailed Check,2,-3.202756915864482,dsl,NO,3.4,9.0,2,Facebook,0,No
CUST_00521,48.0,Female,0.0,313.1613783521894,0.0,Month-to-month,Bank Transfer,3,-216.1596133238537,Fiber optic,No,4.7,10.0,2,Facebook,0,No
CUST_00022,41.0,Male,13.0,83.71841213845724,,Two year,Credit Card,2,-80.18621768380815,Fiber optic,No,3.0,1.0,1,Google,0,No
CUST_00356,39.0,Male,11.0,84.00012945898243,891.3723350886266,Month-to-month,Bank Transfer,0,-68.66592091733183,DSL,Yes,3.1,26.0,2,Instagram,0,No
CUST_00720,44.0,Male,31.0,68.38285452982782,2163.7491245060332,Two year,Mailed Check,2,109.94690810340573,Fiber optic,True,3.9,26.0,3,nan,1,Yes
CUST_00927,45.0,Male,0.0,118.87499094702835,0.0,monthly,Bank Transfer,0,-92.75101847098594,DSL,yes,3.1,30.0,1,Facebook,1,Yes
CUST_00757,42.0,male,8.0,72.3146948865315,606.8879326901864,Month-to-month,Mailed Check,0,39.41288958921099,dsl,Yes,4.0,24.0,1,Billboard,0,No
CUST_00340,27.0,Male,81.0,51.88058122092312,4003.2791089081215,Month-to-month,,1,-21.969602421644947,No,Yes,2.9,0.0,1,TV Ad,1,Yes
CUST_00431,18.0,FEMALE,,83.47656163855103,522.5273984911295,Two year,Mailed Check,2,-85.3677408287937,No,NO,5.0,46.0,2,Instagram,1,Yes
CUST_00595,32.0,Male,28.0,91.36966478740486,2610.9620548044013,Two year,Credit Card,3,-57.02531928280899,dsl,Yes,3.7,18.0,1,Google,1,Yes
CUST_00898,58.0,Male,10.0,85.34498726085585,851.687693994718,Month-to-month,Electronic Check,1,44.32909266074255,dsl,Yes,,9.0,1,Google,0,No
CUST_00203,55.0,Female,,79.03322017575226,943.3513748374609,monthly,Mailed Check,4,165.27489558168793,Fiber optic,No,4.7,21.0,1,Facebook,0,No
CUST_00760,89.48182243052551,Female,22.0,72.3573108915745,1568.608158473509,Month-to-month,Electronic Check,1,-175.15027038203507,No,No,2.8,67.0,3,Instagram,0,No
CUST_00093,35.0,Female,27.0,88.37406382040807,2499.5109329096463,One year,Electronic Check,3,50.58731822029174,Fiber optic,No,4.9,,1,Email,0,No
CUST_00602,53.0,Male,13.0,58.830428411862314,785.7512213243862,One year,Credit Card,2,-216.70900615257574,Fiber optic,yes,2.8,6.0,4,Friend,0,No
CUST_00068,45.0,Female,20.0,83.8961887629737,1650.0727022314734,Month-to-month,Bank Transfer,0,-14.02830333573683,DSL,No,4.1,26.0,2,Friend,0,No
CUST_00953,61.0,Male,23.0,68.92523263880611,1592.749416237954,Two year,Electronic Check,3,-17.762495864332084,DSL,No,2.2,11.0,1,TV Ad,1,Yes
CUST_00284,71.0,Male,3.0,2.8530630002508417,8.409030255898557,Month-to-month,Credit Card,0,120.82690915880544,No,No,2.3,18.0,2,Twitter,0,No
CUST_00865,34.0,Female,0.0,126.91866084319335,,Month-to-month,Credit Card,4,-115.76316809288612,fiber,No,4.3,22.0,1,Billboard,0,No
CUST_00434,62.0,Male,33.0,-4.649820602389681,-154.9186548944646,Month-to-month,Bank Transfer,1,-54.91907692968236,Fiber optic,Yes,3.2,42.0,5,Twitter,0,No
CUST_00153,,Female,10.0,63.865863370416356,611.7677180887201,Month-to-month,,1,154.44420988742655,Fiber optic,No,2.0,,5,TV Ad,0,No
CUST_00075,52.0,Male,44.0,87.4607970125418,3882.561150520405,Two year,Credit Card,1,15.303391737438812,Fiber optic,Yes,4.1,18.0,2,Billboard,0,No
CUST_00788,38.0,Female,28.0,103.17701273071927,2911.656449877843,Month-to-month,Credit Card,3,200.01076918853343,Fiber optic,1,4.3,14.0,4,Billboard,1,Yes
CUST_00580,45.0,Female,16.0,25.99644428152969,417.15612759098786,One year,Electronic Check,0,97.41233692959304,DSL,Yes,2.8,12.0,1,Other,0,No
CUST_00446,45.0,Female,5.0,52.40406191308193,272.6652984389924,Two year,Credit Card,0,5.991323709126132,Fiber optic,Yes,2.4,10.0,1,Google,1,Yes
CUST_00188,27.0,Male,14.0,55.38391236415219,768.2937388758897,Month-to-month,Electronic Check,2,-10.899516071138146,Fiber optic,Yes,3.0,3.0,2,Google,0,No
CUST_00271,18.0,Male,7.0,43.39957233149628,313.07368092568817,One year,Bank Transfer,0,145.86813374587234,DSL,No,2.4,31.0,1,Facebook,1,Yes
CUST_00236,18.0,Female,8.0,116.88666305524593,,Month-to-month,Bank Transfer,2,6.889361672285461,Fiber optic,Yes,3.4,,4,Twitter,1,Yes
CUST_00487,23.0,Female,37.0,36.48440614878993,1344.405879642207,One year,Electronic Check,2,109.55860002743094,Fiber optic,yes,3.9,6.0,1,Google,0,No
CUST_00559,33.0,Male,16.0,21.061725536171636,322.7833255910739,Month-to-month,,0,-34.48151306672951,DSL,Yes,4.6,31.0,3,Other,0,No
CUST_00117,22.0,Male,0.0,28.020814755941757,0.0,Two year,Credit Card,0,-36.356204455256844,No,Yes,3.6,25.0,2,nan,1,Yes
CUST_00880,77.0,Male,,99.33446649058601,2557.1868389912324,Month-to-month,Credit Card,1,99.28774681886875,Fiber optic,Yes,3.7,6.0,2,Facebook,0,No
CUST_00512,36.0,Male,15.0,83.51810238587616,1287.4230063219638,One year,Mailed Check,3,19.796609997355485,Fiber optic,Yes,4.1,70.0,1,Twitter,0,No
CUST_00597,25.0,Male,25.0,51.4707496919891,1298.5021156831492,Month-to-month,Credit Card,3,122.4389286802904,No,No,2.9,23.0,3,Facebook,0,No
CUST_00643,18.0,Male,,98.13746612531965,97.94289330753104,monthly,Bank Transfer,3,68.22210809128298,No,yes,1.4,52.0,3,TV Ad,0,No
CUST_00126,,Male,,38.23277238830198,1208.7316319305203,Two year,Credit Card,3,-203.06425707261036,Fiber optic,True,5.0,30.0,1,Friend,0,No
CUST_00116,39.0,Male,15.0,,1259.8297201849423,Month-to-month,,1,-108.48787762763399,DSL,Yes,2.9,25.0,1,nan,0,No
CUST_00473,60.0,Male,27.0,90.78168265350578,2485.65430681188,One year,Bank Transfer,0,13.281753341626526,Fiber optic,Yes,3.5,19.0,2,Google,0,No
CUST_00169,28.0,Male,5.0,94.61032037837369,450.48953741095727,Two year,Credit Card,5,-118.08359169921354,Fiber optic,1,3.5,5.0,3,Instagram,0,No
CUST_00057,35.0,Female,49.0,,5117.665232492574,Month-to-month,Mailed Check,2,30.885264878715326,Fiber optic,yes,5.0,10.0,2,Friend,0,No
CUST_00728,31.0,Male,1.0,103.11632029948774,99.22974093616415,monthly,Mailed Check,2,89.50975559201984,Fiber optic,No,3.4,8.0,2,Google,0,No
CUST_00980,51.0,Female,44.0,,2015.020696933409,One year,Bank Transfer,4,-108.63918778775465,Fiber optic,NO,3.5,14.0,1,nan,0,No
CUST_00369,28.0,Female,8.0,62.23436798890505,520.1116194583876,Month-to-month,Electronic Check,4,51.90695393722207,DSL,No,3.0,3.0,4,Instagram,0,No
CUST_00268,33.0,Female,12.0,82.25821923105303,976.5541501871415,One year,Electronic Check,3,-2.83398453664603,No,No,5.0,8.0,3,nan,0,No
CUST_00046,33.0,Female,,44.57098214142746,86.85508386360671,Two year,Credit Card,1,-128.55045230279023,DSL,No,3.1,9.0,1,Google,1,Yes
CUST_00349,36.0,Female,10.0,35.56925830552998,352.3551911462605,Month-to-month,Electronic Check,4,-118.2815502304289,DSL,Yes,2.3,19.0,3,Instagram,1,Yes
CUST_00195,45.0,Male,5.0,53.277308406750365,263.50285677261303,One year,Electronic Check,2,75.90326768672186,Fiber optic,Yes,5.0,17.0,4,Email,1,Yes
CUST_00102,34.0,Female,24.0,88.66209970918146,2063.4591267858177,One year,Credit Card,2,37.09087906352869,Fiber optic,No,2.2,14.0,2,Billboard,0,No
CUST_00899,27.0,Male,16.0,326.2065518309647,2039.396208802284,Month-to-month,Bank Transfer,2,18.210603205732685,DSL,Yes,,23.0,5,Facebook,0,No
CUST_00745,29.0,Female,84.0,,5010.265034464999,Two year,Electronic Check,4,-4.06130213206811,Fiber optic,Yes,2.9,24.0,2,TV Ad,1,Yes
CUST_00893,57.0,Female,37.0,22.07202491213704,813.5550040223753,Month-to-month,,2,82.51837245533683,Fiber optic,Yes,4.6,4.0,2,Twitter,1,Yes
CUST_00263,24.0,Other,16.0,75.82322892860073,1247.2670179107756,Month-to-month,Bank Transfer,2,-63.057816231632,dsl,No,3.6,2.0,1,Google,0,No
CUST_00443,38.0,Male,1.0,63.8016616091186,64.71505545537799,Month-to-month,Credit Card,3,-65.3677053748058,Fiber optic,Yes,2.2,11.0,1,Twitter,1,Yes
CUST_00792,44.0,Female,20.0,95.84908373493832,1901.4995443845478,One year,Credit Card,3,166.675312854367,Fiber optic,Yes,3.2,0.0,1,Facebook,0,No
CUST_00304,39.0,Male,23.0,68.63463264096274,1636.2744136220947,Month-to-month,Credit Card,1,45.209728845068774,No,yes,1.8,26.0,3,Facebook,0,No
CUST_00341,43.0,Male,34.0,63.11354033918959,2250.9910371741753,Two year,Bank Transfer,0,-31.997652935102444,dsl,No,3.8,11.0,4,Friend,0,No
CUST_00936,24.0,Other,6.0,66.89706327129149,419.7298312206281,Month-to-month,,3,176.97907328371107,DSL,Yes,3.3,22.0,2,Google,1,Yes
CUST_00313,52.0,Female,1.0,107.71447650587719,109.9117001846993,Month-to-month,Credit Card,2,31.955410121987704,Fiber optic,No,3.3,0.0,2,TV Ad,0,No
CUST_00149,44.0,Male,8.0,61.10177622790605,474.9226567881114,Month-to-month,Credit Card,4,-96.90510515375831,No,Yes,1.8,41.0,1,Google,0,No
CUST_00124,48.0,Male,4.0,-128.62472301250858,496.1758239753402,Two year,Mailed Check,1,-1.4319442715773,Fiber optic,Yes,2.7,,2,Google,0,No
CUST_00846,44.0,Female,21.0,74.2294809883618,1501.126087586381,Month-to-month,Credit Card,1,7.400401194286525,DSL,NO,4.5,6.0,1,Google,0,No
CUST_00885,67.0,Male,8.0,-8.094112634818956,-61.932508343939084,monthly,Credit Card,7,118.94182844634764,No,Yes,4.1,3.0,4,Instagram,0,No
CUST_00050,,Male,27.0,58.88475704229913,1621.5117301189791,monthly,Bank Transfer,3,-3.2990302827250004,Fiber optic,Yes,4.1,0.0,1,Billboard,0,No
CUST_00353,37.0,Female,14.0,21.085802688545797,296.2267583381729,One year,Mailed Check,1,-283.88403307831936,Fiber optic,No,2.8,5.0,4,Friend,0,No
CUST_00998,31.0,Male,82.0,107.77699719360396,8794.052926636276,Month-to-month,Bank Transfer,0,-60.62859901292459,DSL,No,5.0,1.0,3,Twitter,0,No
CUST_00142,18.0,Male,18.0,116.62481262144323,2013.401369892361,Month-to-month,Credit Card,3,53.24643077886954,Fiber optic,True,3.8,1.0,4,Email,0,No
CUST_00470,35.0,Female,18.0,122.64799214941725,2131.27007798826,One year,Electronic Check,1,-72.87293926540227,No,Yes,3.7,11.0,4,TV Ad,0,No
CUST_00399,58.0,Male,,72.32441555556588,1223.8686572060842,One year,Bank Transfer,3,29.977223560213645,dsl,No,3.6,0.0,4,nan,0,No
CUST_00929,39.0,Female,53.0,-34.78360106773082,1848.285109471088,One year,Bank Transfer,1,-17.198649540817797,DSL,Yes,3.9,,5,Facebook,0,No
CUST_00320,41.0,FEMALE,10.0,64.73308163502354,646.6634210077821,Month-to-month,Bank Transfer,3,29.305109092155533,Fiber optic,Yes,3.5,14.0,1,Google,0,No
CUST_00019,18.0,Female,3.0,90.05021466154243,,Month-to-month,,2,78.81218046934625,DSL,No,,12.0,1,Friend,1,Yes
CUST_00907,51.0,Male,,,3365.6226291532857,One year,Credit Card,3,166.09919041406226,Fiber optic,No,3.7,21.0,4,Friend,1,Yes
CUST_00850,30.0,Female,54.0,66.65473518571169,3587.186651418282,Month-to-month,Bank Transfer,1,-126.61910196128261,DSL,Yes,3.5,27.0,1,Facebook,0,No
CUST_00894,60.0,Male,8.0,60.189480471706865,,Month-to-month,Bank Transfer,1,49.47501125352006,DSL,Yes,3.6,6.0,4,Friend,0,No
CUST_00407,37.0,Female,0.0,126.63062972020572,,Month-to-month,Mailed Check,1,-55.60969362288024,No,No,3.4,18.0,1,Google,1,Yes
CUST_00537,34.0,Female,8.0,114.84814682359708,917.3302091163082,Month-to-month,Electronic Check,2,-1.786658140108544,Fiber optic,No,,9.0,2,Friend,0,No
CUST_00693,49.0,Female,47.0,61.35883378233771,2762.1611261117273,monthly,Credit Card,5,6.453806300972237,DSL,No,3.7,33.0,1,Friend,0,No
CUST_00038,,FEMALE,2.0,120.99872123729142,243.7849027138868,One year,Bank Transfer,1,-18.600769429209638,No,Yes,4.1,19.0,1,TV Ad,1,Yes
CUST_00175,52.0,Female,79.0,47.602649603792834,3855.233977527968,Two year,Bank Transfer,1,167.1962960073275,DSL,True,4.4,9.0,2,Other,0,No
CUST_00245,34.0,Male,34.0,24.500723517376265,805.5344793142956,Month-to-month,Mailed Check,3,-173.05061086190904,No,No,3.1,1.0,2,Instagram,0,No
CUST_00892,56.0,Female,,42.263076568657,1828.222646329155,Month-to-month,Mailed Check,2,81.13303189214179,No,yes,1.7,20.0,1,Instagram,0,No
CUST_00721,18.0,Female,12.0,40.53089258868056,475.8855470287771,Month-to-month,Credit Card,1,-67.55561593467891,DSL,No,3.0,,4,Instagram,0,No
CUST_00943,38.0,Male,19.0,,1239.558044376906,Month-to-month,Credit Card,2,-13.036128097934865,DSL,yes,4.2,15.0,2,TV Ad,0,No
CUST_00924,57.0,Female,17.0,85.08234422472444,1517.3836827254331,Month-to-month,Electronic Check,2,-40.02812712029349,DSL,Yes,3.0,2.0,1,Twitter,0,No
CUST_00154,44.0,Female,7.0,122.66427094946471,861.7012531180242,Month-to-month,Bank Transfer,1,-33.578174195413084,No,Yes,4.3,32.0,2,Billboard,0,No
CUST_00638,20.0,Female,29.0,31.586332869925997,955.468482713326,One year,Credit Card,0,-49.42015491627052,DSL,True,3.1,28.0,1,Email,1,Yes
CUST_00287,48.0,Female,,83.73059758160656,1145.1109476563072,Month-to-month,Credit Card,2,5.735126997968167,No,No,2.4,38.0,1,Google,1,Yes
CUST_00625,32.0,Male,29.0,92.72485448012456,2787.161583956347,Two year,,4,17.453140834448458,DSL,yes,4.5,11.0,1,Friend,0,No
CUST_00741,20.0,Male,94.0,,6072.634794489722,Month-to-month,Bank Transfer,4,201.02683798365533,Fiber optic,No,3.8,14.0,1,Google,0,No
CUST_00569,34.0,male,20.0,17.445135797448422,333.60007251502833,Month-to-month,Bank Transfer,3,39.926940761417576,Fiber optic,No,3.1,17.0,1,TV Ad,0,No
CUST_00801,32.0,Female,2.0,114.67339324984869,235.78743674558697,Month-to-month,Electronic Check,3,146.77833053712416,Fiber optic,Yes,,43.0,2,Facebook,0,No
CUST_00017,44.0,Female,29.0,69.80436054311626,1938.659192497339,Month-to-month,Credit Card,0,-7.685619004705521,No,True,3.3,,4,Twitter,1,Yes
CUST_00127,31.0,Male,14.0,114.44990207387796,1633.4829314688307,Month-to-month,Electronic Check,1,1.1925980771476226,No,No,3.8,7.0,2,Facebook,0,No
CUST_00322,27.0,Female,44.0,72.94202618616833,3200.3301656450126,Month-to-month,Credit Card,1,93.54573648487758,No,NO,3.7,8.0,1,Other,1,Yes
CUST_00255,32.0,Female,2.0,95.00001735340922,195.5547040442193,One year,Credit Card,1,82.61098366938702,DSL,No,2.9,2.0,1,Twitter,1,Yes
CUST_00790,46.0,Male,12.0,,533.1725108167898,Month-to-month,Electronic Check,2,238.34570366468654,DSL,yes,4.9,40.0,1,Friend,0,No
CUST_00960,49.0,Female,28.0,89.2162880522432,2407.763190085002,Month-to-month,,4,64.9609440098562,No,No,3.5,8.0,1,Other,0,No
CUST_00190,33.0,Male,15.0,46.900118014076284,720.8159939829183,Month-to-month,,3,-149.9867639262517,DSL,No,2.6,10.0,2,TV Ad,0,No
CUST_00115,44.0,Male,3.0,115.97103174034348,345.07817360808457,Month-to-month,Bank Transfer,1,-169.34990908350727,No,No,3.5,21.0,2,Facebook,0,No
CUST_00665,,Male,10.0,,719.1331450286139,Month-to-month,Bank Transfer,2,127.53734072632076,DSL,NO,2.5,,1,Google,1,Yes
CUST_00606,28.0,Female,0.0,76.66869567402563,0.0,Month-to-month,Credit Card,2,232.32669844547277,No,No,1.4,16.0,1,Google,1,Yes
CUST_00180,-23.41791769367446,Female,,62.3146074251386,187.90354592125507,Month-to-month,Credit Card,0,-57.282252358044076,No,NO,4.5,0.0,2,TV Ad,0,No
CUST_00301,31.0,Male,16.0,121.74089949283325,2002.2702881607945,Two year,Electronic Check,1,-83.5410282391825,Fiber optic,Yes,4.0,6.0,2,Facebook,0,No
CUST_00829,35.0,Female,22.0,,2213.103893452705,monthly,Electronic Check,2,46.13635210800931,Fiber optic,NO,,22.0,1,Friend,0,No
CUST_00900,45.0,Female,67.0,94.46503067332787,6551.585810039921,monthly,Credit Card,0,32.92258669103135,DSL,yes,3.0,21.0,1,Facebook,0,No
CUST_00780,,Male,,61.60568972868982,,Two year,Bank Transfer,1,-152.04625824708864,Fiber optic,No,3.7,,4,Facebook,0,No
CUST_00739,55.0,Male,7.0,29.73616754544655,202.27831217443565,One year,Credit Card,0,153.65341563181696,No,yes,4.4,10.0,1,TV Ad,0,No
CUST_00715,56.0,Male,8.0,83.48421738496921,652.244327436327,Two year,Bank Transfer,1,-78.7325912688079,dsl,NO,3.4,42.0,2,Email,0,No
CUST_00517,25.0,Male,4.0,33.71569193743584,128.37223126505913,One year,Credit Card,2,-19.69257225752349,Fiber optic,True,2.3,21.0,1,Facebook,0,No
CUST_00372,61.0,Male,32.0,15.381900983544483,486.71590496584776,Month-to-month,Credit Card,2,-8.891259090346216,Fiber optic,Yes,3.9,22.0,2,Instagram,0,No
CUST_00045,29.0,Female,1.0,63.45862313822879,,Month-to-month,Electronic Check,3,37.17192386900432,Fiber optic,1,2.7,8.0,4,Other,1,Yes
CUST_00977,18.0,Female,18.0,75.82155830817622,1376.413742901164,Month-to-month,Credit Card,1,209.33957250499265,No,Yes,,1.0,1,Email,0,No
CUST_00157,47.0,Female,10.0,65.47486865299913,655.1291402702288,Month-to-month,Bank Transfer,2,10.77481346260674,DSL,Yes,1.9,21.0,1,TV Ad,1,Yes
CUST_00802,41.0,Female,0.0,138.14349236268387,0.0,One year,Credit Card,2,12.845106724629307,dsl,No,5.0,37.0,4,Facebook,0,No
CUST_00171,27.0,Male,0.0,-83.64222736423403,0.0,Month-to-month,Mailed Check,1,114.91370484685343,DSL,Yes,2.6,2.0,3,Google,0,No
CUST_00016,24.0,Female,16.0,63.95525398157446,1008.193473740985,Two year,Electronic Check,2,-87.06210231258848,Fiber optic,Yes,5.0,5.0,2,Google,0,No
CUST_00511,39.0,Male,4.0,87.17170933527026,360.486368133434,Month-to-month,Credit Card,2,-20.813209608425527,dsl,yes,3.8,7.0,3,Billboard,0,No
CUST_00048,45.0,Female,68.0,37.31100887972835,2651.8591504369388,Two year,Mailed Check,2,-204.9205770323842,DSL,yes,1.8,5.0,1,Friend,0,No
CUST_00191,117.74490125201018,Female,47.0,31.116500072503165,1407.0548152242184,Two year,Electronic Check,3,-0.6048518639085178,DSL,NO,2.4,23.0,1,Google,0,No
CUST_00905,,Male,16.0,51.180596621460914,,Month-to-month,Credit Card,4,70.7586457485561,DSL,yes,1.0,4.0,5,TV Ad,0,No
CUST_00515,51.0,Female,24.0,61.50583309768699,1420.6607763341126,Month-to-month,Bank Transfer,1,234.02964980453066,Fiber optic,No,3.7,1.0,2,Instagram,0,No
CUST_00734,55.0,Male,,97.41314864156757,474.1539353136521,Month-to-month,,2,130.40664633488367,Fiber optic,NO,2.9,0.0,4,TV Ad,0,No
CUST_00740,18.0,Male,,394.65716380274347,365.12665706142957,Month-to-month,Electronic Check,4,-27.26604402249168,Fiber optic,No,3.1,,2,Google,1,Yes
CUST_00480,38.0,Female,1.0,93.25466482104349,96.97376430176212,One year,Credit Card,2,45.91801673348633,fiber,No,3.4,33.0,1,Billboard,1,Yes
CUST_00283,21.0,Female,25.0,64.38012944780876,1561.8328878590976,monthly,Credit Card,3,-29.62491987642396,DSL,Yes,4.4,31.0,1,TV Ad,0,No
